['39777', 'NIFTY-Apr2024-21050-CE', '2024-04-18 14:30:00', '21050', 'CE', [1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15, 1132.15]]
['39778', 'NIFTY-Apr2024-21050-PE', '2024-04-18 14:30:00', '21050', 'PE', [1.35, 1.2, 1.0, 1.05, 1.0, 0.95, 1.05, 1.1, 1.1, 1.15, 1.0, 1.0, 1.0, 0.95, 0.9, 1.05, 1.05, 1.05, 0.95, 0.95, 0.75, 0.75, 0.7, 0.6]]
['39997', 'NIFTY-Apr2024-21100-CE', '2024-04-18 14:30:00', '21100', 'CE', [1074.0, 1074.0, 1074.0, 1074.0, 1082.3, 1082.3, 1082.3, 1082.3, 1082.3, 1082.3, 1082.3, 1019.75, 1025.0, 1015.4, 989.95, 1028.4, 1028.4, 1041.75, 1030.05, 1024.5, 1017.45, 1045.05, 1076.95, 1052.82]]
['39998', 'NIFTY-Apr2024-21100-PE', '2024-04-18 14:30:00', '21100', 'PE', [1.6, 1.35, 1.25, 1.15, 1.2, 1.1, 1.15, 1.15, 1.2, 1.3, 1.1, 1.15, 1.15, 1.1, 1.05, 1.2, 1.2, 1.1, 1.1, 1.05, 0.8, 0.75, 0.7, 0.9]]
['40010', 'NIFTY-Apr2024-21150-CE', '2024-04-18 14:30:00', '21150', 'CE', [1025.0, 1025.0, 1025.0, 1025.0, 1025.0, 1025.0, 1025.0, 1025.0, 1025.0, 1025.0, 980.0, 976.0, 989.9, 1015.07, 1015.07, 1015.07, 1015.07, 1015.07, 1015.07, 1015.07, 1015.07, 1015.07, 1015.07, 1015.07]]
['40011', 'NIFTY-Apr2024-21150-PE', '2024-04-18 14:30:00', '21150', 'PE', [1.65, 1.35, 1.15, 1.25, 1.2, 1.1, 1.15, 1.15, 1.25, 1.3, 1.1, 1.15, 1.15, 1.1, 1.05, 1.2, 1.25, 1.15, 1.05, 1.05, 0.85, 0.75, 0.75, 1.0]]
['40378', 'NIFTY-Apr2024-21200-CE', '2024-04-18 14:30:00', '21200', 'CE', [987.7, 998.95, 998.95, 968.45, 968.45, 968.45, 968.45, 968.45, 992.0, 975.0, 975.0, 953.0, 953.0, 953.0, 953.0, 953.0, 953.0, 953.0, 953.0, 953.0, 929.25, 929.25, 929.25, 962.37]]
['40379', 'NIFTY-Apr2024-21200-PE', '2024-04-18 14:30:00', '21200', 'PE', [1.7, 1.5, 1.3, 1.3, 1.2, 1.15, 1.25, 1.25, 1.25, 1.4, 1.2, 1.2, 1.2, 1.1, 1.1, 1.35, 1.35, 1.2, 1.1, 1.1, 0.9, 0.95, 0.8, 0.9]]
['40380', 'NIFTY-Apr2024-21250-CE', '2024-04-18 14:30:00', '21250', 'CE', [894.0, 894.0, 894.0, 894.0, 894.0, 894.0, 894.0, 894.0, 894.0, 894.0, 867.65, 867.65, 889.61, 889.61, 889.61, 889.61, 889.61, 889.61, 889.61, 889.61, 889.61, 889.61, 889.61, 889.61]]
['40381', 'NIFTY-Apr2024-21250-PE', '2024-04-18 14:30:00', '21250', 'PE', [1.85, 1.5, 1.3, 1.3, 1.25, 1.2, 1.2, 1.2, 1.25, 1.4, 1.2, 1.2, 1.2, 1.15, 1.15, 1.35, 1.35, 1.35, 1.15, 1.1, 0.9, 0.95, 0.8, 1.15]]
