39877,BANKNIFTY-May2024-44500-CE,2024-05-22 14:30:00,44500,CE
39878,BANKNIFTY-May2024-44500-PE,2024-05-22 14:30:00,44500,PE
39879,BANKNIFTY-May2024-44600-CE,2024-05-22 14:30:00,44600,CE
39881,BANKNIFTY-May2024-44600-PE,2024-05-22 14:30:00,44600,PE
39882,BANKNIFTY-May2024-44700-CE,2024-05-22 14:30:00,44700,CE
39883,BANKNIFTY-May2024-44700-PE,2024-05-22 14:30:00,44700,PE
39884,BANKNIFTY-May2024-44800-CE,2024-05-22 14:30:00,44800,CE
39885,BANKNIFTY-May2024-44800-PE,2024-05-22 14:30:00,44800,PE
39886,BANKNIFTY-May2024-44900-CE,2024-05-22 14:30:00,44900,CE
39898,BANKNIFTY-May2024-44900-PE,2024-05-22 14:30:00,44900,PE
39900,BANKNIFTY-May2024-45000-CE,2024-05-22 14:30:00,45000,CE
39901,BANKNIFTY-May2024-45000-PE,2024-05-22 14:30:00,45000,PE
39902,BANKNIFTY-May2024-45100-CE,2024-05-22 14:30:00,45100,CE
39903,BANKNIFTY-May2024-45100-PE,2024-05-22 14:30:00,45100,PE
39905,BANKNIFTY-May2024-45200-CE,2024-05-22 14:30:00,45200,CE
39910,BANKNIFTY-May2024-45200-PE,2024-05-22 14:30:00,45200,PE
39927,BANKNIFTY-May2024-45300-CE,2024-05-22 14:30:00,45300,CE
39928,BANKNIFTY-May2024-45300-PE,2024-05-22 14:30:00,45300,PE
39929,BANKNIFTY-May2024-45400-CE,2024-05-22 14:30:00,45400,CE
39930,BANKNIFTY-May2024-45400-PE,2024-05-22 14:30:00,45400,PE
39932,BANKNIFTY-May2024-45500-CE,2024-05-22 14:30:00,45500,CE
39939,BANKNIFTY-May2024-45500-PE,2024-05-22 14:30:00,45500,PE
40520,BANKNIFTY-May2024-45600-CE,2024-05-22 14:30:00,45600,CE
40523,BANKNIFTY-May2024-45600-PE,2024-05-22 14:30:00,45600,PE
40689,BANKNIFTY-May2024-45700-CE,2024-05-22 14:30:00,45700,CE
40690,BANKNIFTY-May2024-45700-PE,2024-05-22 14:30:00,45700,PE
40691,BANKNIFTY-May2024-45800-CE,2024-05-22 14:30:00,45800,CE
40697,BANKNIFTY-May2024-45800-PE,2024-05-22 14:30:00,45800,PE
40699,BANKNIFTY-May2024-45900-CE,2024-05-22 14:30:00,45900,CE
40700,BANKNIFTY-May2024-45900-PE,2024-05-22 14:30:00,45900,PE
41026,BANKNIFTY-May2024-46000-CE,2024-05-22 14:30:00,46000,CE
41028,BANKNIFTY-May2024-46000-PE,2024-05-22 14:30:00,46000,PE
41029,BANKNIFTY-May2024-46100-CE,2024-05-22 14:30:00,46100,CE
41033,BANKNIFTY-May2024-46100-PE,2024-05-22 14:30:00,46100,PE
41042,BANKNIFTY-May2024-46200-CE,2024-05-22 14:30:00,46200,CE
41043,BANKNIFTY-May2024-46200-PE,2024-05-22 14:30:00,46200,PE
41064,BANKNIFTY-May2024-46300-CE,2024-05-22 14:30:00,46300,CE
41065,BANKNIFTY-May2024-46300-PE,2024-05-22 14:30:00,46300,PE
41068,BANKNIFTY-May2024-46400-CE,2024-05-22 14:30:00,46400,CE
41081,BANKNIFTY-May2024-46400-PE,2024-05-22 14:30:00,46400,PE
41119,BANKNIFTY-May2024-46500-CE,2024-05-22 14:30:00,46500,CE
41120,BANKNIFTY-May2024-46500-PE,2024-05-22 14:30:00,46500,PE
41136,BANKNIFTY-May2024-46600-CE,2024-05-22 14:30:00,46600,CE
41137,BANKNIFTY-May2024-46600-PE,2024-05-22 14:30:00,46600,PE
41154,BANKNIFTY-May2024-46700-CE,2024-05-22 14:30:00,46700,CE
41159,BANKNIFTY-May2024-46700-PE,2024-05-22 14:30:00,46700,PE
41163,BANKNIFTY-May2024-46800-CE,2024-05-22 14:30:00,46800,CE
41164,BANKNIFTY-May2024-46800-PE,2024-05-22 14:30:00,46800,PE
41529,BANKNIFTY-May2024-46900-CE,2024-05-22 14:30:00,46900,CE
41532,BANKNIFTY-May2024-46900-PE,2024-05-22 14:30:00,46900,PE
41533,BANKNIFTY-May2024-47000-CE,2024-05-22 14:30:00,47000,CE
41537,BANKNIFTY-May2024-47000-PE,2024-05-22 14:30:00,47000,PE
41538,BANKNIFTY-May2024-47100-CE,2024-05-22 14:30:00,47100,CE
41552,BANKNIFTY-May2024-47100-PE,2024-05-22 14:30:00,47100,PE
41553,BANKNIFTY-May2024-47200-CE,2024-05-22 14:30:00,47200,CE
